Sentence,Translated Sentence,dialog_acts
"Aclaración: Un Hiperpolígono no es un Poliedro, no, es un polígono que tiene sus vértices en un espacio de más de 2 dimensiones.","Clarification: A Hyperpolygon is not a Polyhedron, no, it is a polygon that has its vertices in a space of more than 2 dimensions.","('sd',)"
"Análogamente, Un Hiperpoliedro es un poliedro que tiene sus vértices en un espacio de más de tres dimensiones.","Similarly, a hyperpolyhedron is a polyhedron that has its vertices in a space of more than three dimensions.","('sd',)"
El IDH no fue elaborado por el PNUD.,The HDI was not prepared by the UNDP.,"('sv',)"
Lo elaboraron varios economistas y luego el PNUD lo ha utilizado.,It was developed by various economists and then used by UNDP.,"('sd',)"
"El odio no se puede considerar algo opuesto al amor, pues se produce en nuestro cerebro por reacciones químicas, por hormonas (como cualquier otra emoción o sentimiento), semejantes a las del amor.","Hate cannot be considered something opposite to love, since it is produced in our brain by chemical reactions, by hormones (like any other emotion or feeling), similar to those of love.","('sv',)"
"La gente debería de mirar las emociones desde un punto más científico, pues las entendería mejor y sabrían las causas.","People should look at emotions from a more scientific point of view, because they would understand them better and they would know the causes.","('sv',)"
Yo no soy un fanático de Zizou pero después de ver el mundial casi completo (porque estaba con descanso médico) me he convertido en su admirador.,I am not a fan of Zizou but after watching the almost complete World Cup (because he was on medical leave) I have become his admirer.,"('sd',)"
Y la verdad cuando lo expulsaron no lo podía creer.,And the truth when they expelled him could not believe it.,"('sd',)"
"Comparto la opinión de Beckenbauer, de que para que un tipo tranquilo como Zidane reaccionara de esa forma algo tuvo que haberle dicho Materazzi.","I share Beckenbauer's opinion that for a calm guy like Zidane to react in that way, Materazzi must have told him something.","('sv',)"
"En primer lugar, porque lo que estás colocando es la respuesta a una entrevista del tal Daniel Finn a Gilbert Achcar, un analista libanés.","In the first place, because what you are posting is the response to an interview by Daniel Finn with Gilbert Achcar, a Lebanese analyst.","('+',)"
¿Méritos de este señor para que su opinión figure en el artículo?,Merits of this gentleman so that his opinion appears in the article?,"('qy^d',)"
Os vuelvo a agradecer la sensibilidad con la que habéis tratado mi trabajo.,I thank you again for the sensitivity with which you have treated my work.,"('ft',)"
Muchísimas gracias por cargaros el apartado de programas.,Thank you very much for uploading the programs section.,"('ft',)"
He leído con atención las discusiones anteriores sobre la nomenclatura y sobre el nombre que debe tener el artículo.,I have carefully read the previous discussions about the nomenclature and the name that the article should have.,"('sd',)"
"Me acerque aquí para tratar de colaborar, trayendo la palabra de Carlos Cardini, discípulo del premio nóbel de química Luis Federico Leloir.","I came here to try to collaborate, bringing the word of Carlos Cardini, a disciple of the Nobel Prize in Chemistry Luis Federico Leloir.","('sd',)"
Ambos se distinguieron por sus trabajos en el área de la Bioquímica que estudia los hidratos de carbono.,Both distinguished themselves for their work in the area of ​​Biochemistry that studies carbohydrates.,"('sd',)"
"Reversión He revertido esta edición por esto: El usuario no parece haber leído con atención mis añadidos, ya que le puso una plantilla: cita requerida a una afirmación que, literalmente, así aparecía en una de las dos únicas fuentes utilizadas por mí.","Reversal I have reverted this edit because of this: The user doesn't seem to have read my posts carefully, since he put a template: citation required to a statement that literally appeared that way in one of the only two sources used by me.","('sd',)"
Me hubiese gustado saber en que se inspiró Dylan para escribir esta canción en primer término.,I would have liked to know what inspired Dylan to write this song in the first place.,"('sd',)"
Creo que la polémica que desató debería quedar relegada a un segundo plano.,I think that the controversy that sparked should be relegated to the background.,"('sv',)"
No se sabe con certeza si la letra se dirige a Joan Baez o a Edie Sedgwick.,It is not known for certain if the lyrics are addressed to Joan Baez or to Edie Sedgwick.,"('sd',)"
Turing y los primeros programas mejor Alan Turing y los primeros programas los códigos secretos de usados ¿de usados?,Turing and the first programs better Alan Turing and the first programs the secret codes of second-hand used?,"('qy',)"
que son utilizados aún hoy en los programas de ajedrez.,which are still used today in chess programs.,"('+',)"
"Creo que el describir lo muerte de Turing está de más, basta con mencionar la fecha de su muerte y su abandono hacia la programación.","I think that describing Turing's death is superfluous, it is enough to mention the date of his death and his abandonment towards programming.","('sv',)"
"Bueno, bueno!, cómo se ha puesto esta discusión!...y yo que hacía unos días que no entraba.","Well, well!, how has this discussion started!... and I haven't been in for a few days.","('qw',)"
"No voy a contestar todo ahora, Analaria, -si es que todo pudiese ser contestado- pero veo que sos de mis pagos, y ante todo, te daré la bienvenida a esta discusión.","I am not going to answer everything now, Analaria, -if everything could be answered- but I see that you are one of my payments, and above all, I will welcome you to this discussion.",()
Un artículo muy completo.,A very complete article.,"('sv',)"
"No es un error exactamente, pero creo que hay fotos que no son muy convenientes, es decir, no enriquecen la información e incluso la empobrecen.","It's not exactly a mistake, but I think there are photos that aren't very convenient, that is, they don't enrich the information and even impoverish it.","('sv',)"
"Por ejemplo, en el apartado 2.1.","For example, in section 2.1.","('sd',)"
Habrá en wikipedia un artículo sobre Teoría científica?,Will there be an article on scientific theory on wikipedia?,"('qy',)"
Me parece útil conocer aquello para personas poco formadas.,I find it useful to know that for untrained people.,"('sd',)"
Pues justo ya has de ver visto en Taxonomía.,"Well, you just have to see seen in Taxonomy.",()
"Claramente dice que el Velociraptor fue único en su subfamilia pero posteriores estudios clasificaron a Tsaagan, Deinonychus y dudosamente Saurornitholestes en Velociraptorinae.","It clearly says that Velociraptor was unique in its subfamily but later studies classified Tsaagan, Deinonychus and doubtfully Saurornitholestes in the Velociraptorinae.","('sd',)"
"La transliteración correcta al español (del ruso, del ucraniano y de cualquier lengua) no puede tener una y como vocal; la transcripción tampoco.","The correct transliteration into Spanish (from Russian, from Ukrainian and from any language) cannot have a y as a vowel; Neither does the transcript.","('sd',)"
"Por cierto, ¿se pondrán los medios de difusión y propaganda de acuerdo?","By the way, will the media and propaganda agree?","('qy',)"
Creo que hay un error: La línea EXPRESS es la 802.11g y la línea EXTREME es la 802.11n.,I think there is an error: The EXPRESS line is 802.11g and the EXTREME line is 802.11n.,"('sd',)"
En el artículo están invertidas.,In the article they are inverted.,"('sd',)"
Leí atentamente el material del Website of the False Memory Syndrome Foundation y lo que plantean es claramente pseudocientífico.,I have carefully read the material on the Website of the False Memory Syndrome Foundation and what they state is clearly pseudoscientific.,"('sd',)"
¡Ponen el artículo de Wikipedia como referencia!,They put the Wikipedia article for reference!,"('sd',)"
Llegan a proponer que no es cierto que el abuso sexual produzca trauma psiquiátrico en la adultez cuando está suficientemente comprobado por múltiples estudios científicos.,They come to propose that it is not true that sexual abuse produces psychiatric trauma in adulthood when it is sufficiently proven by multiple scientific studies.,"('sd',)"
